城市编码,城市,大类,中类,小类,名称,经度,纬度
450100,南宁市,公司企业,公司,建筑公司,广西业茂建设集团有限公司,108.410052,22.814893
450100,南宁市,公司企业,公司,建筑公司,中国建筑第八工程局有限公司广西南宾公路设计施工总承包部,108.786995,23.216909
450100,南宁市,公司企业,公司,建筑公司,惠升建设,108.450088,22.807210
450100,南宁市,公司企业,公司,建筑公司,中天建设,108.288091,22.871719
450100,南宁市,公司企业,公司,建筑公司,南宁市大大居建筑科技有限责任公司,108.297268,22.768477
450100,南宁市,公司企业,公司,建筑公司,广西建工集团第一安装工程有限公司第二分公司,108.310925,22.862825
450100,南宁市,公司企业,公司,建筑公司,广西五龙建设有限公司,108.358882,22.723800
450100,南宁市,公司企业,公司,建筑公司,广西建工集团第四建筑工程有限责任公司南宁分公司,108.426108,22.871052
450100,南宁市,公司企业,公司,建筑公司,广西晨天建设集团有限公司,108.381938,22.843182
450100,南宁市,公司企业,公司,建筑公司,广西运成建筑工程有限公司,109.276567,22.692128
450100,南宁市,公司企业,公司,建筑公司,广西泉威建筑工程有限公司,108.207445,22.800968
450100,南宁市,公司企业,公司,建筑公司,广西正旺建筑工程集团有限公司,108.273344,22.750895
450100,南宁市,公司企业,公司,建筑公司,南宁市建工建筑安装有限公司,108.322665,22.829591
450100,南宁市,公司企业,公司,建筑公司,广西谦成建筑工程有限公司,107.980175,22.947848
450100,南宁市,公司企业,公司,建筑公司,广西鑫犇腾建筑材料有限公司,108.225039,22.861122
450100,南宁市,公司企业,公司,建筑公司,广西长正建筑工程有限公司,108.323990,22.756910
450100,南宁市,公司企业,公司,建筑公司,广西伟捷建筑科技有限公司,108.447203,22.814751
450100,南宁市,公司企业,公司,建筑公司,广西万春建筑设计有限公司,108.378225,22.766275
450100,南宁市,公司企业,公司,建筑公司,广西邕兵建设工程有限公司,108.335520,22.721280
450100,南宁市,公司企业,公司,建筑公司,广西诸兴建设工程有限公司,108.293891,22.872746
450100,南宁市,公司企业,公司,建筑公司,广西天宏悦建筑工程有限公司,108.430815,22.843504
450100,南宁市,公司企业,公司,建筑公司,广西桂川建设集团有限公司,108.391226,22.827844
450100,南宁市,公司企业,公司,建筑公司,邦泰集团沪汕建设,108.289850,22.781340
450100,南宁市,公司企业,公司,建筑公司,南宁市道合建筑工程有限公司,108.398318,22.690140
450100,南宁市,公司企业,公司,建筑公司,广西建兴建设有限公司,108.426125,22.871025
450100,南宁市,公司企业,公司,建筑公司,广西云朔建设工程有限公司,108.354177,22.836555
450100,南宁市,公司企业,公司,建筑公司,广西泉源建筑工程有限公司(仓库),108.446177,22.893956
450100,南宁市,公司企业,公司,建筑公司,广西建工集团第二建筑工程有限责任公司第一分公司,108.327853,22.784396
450100,南宁市,公司企业,公司,建筑公司,南宁工程建设集团有限责任公司,108.364713,22.771764
450100,南宁市,公司企业,公司,建筑公司,广西鑫佳达装饰工程有限公司,108.273191,22.823744
450100,南宁市,公司企业,公司,建筑公司,广西建一建筑安装工程有限公司,108.315305,22.823283
450100,南宁市,公司企业,公司,建筑公司,广西南宁市砼兴建筑机械有限公司,108.207383,22.808315
450100,南宁市,公司企业,公司,建筑公司,广西振鸿宇水电建筑有限责任公司,108.443745,22.811171
450100,南宁市,公司企业,公司,建筑公司,广西伟筑建筑工程有限公司,108.587600,23.442308
450100,南宁市,公司企业,公司,建筑公司,广西建邦建设项目管理有限公司,108.311884,22.790020
450100,南宁市,公司企业,公司,建筑公司,广西路建集团,108.243829,22.806405
450100,南宁市,公司企业,公司,建筑公司,广西量友建设工程,108.327453,22.738293
450100,南宁市,公司企业,公司,建筑公司,广西汇千海建设工程有限公司,108.376613,22.830881
450100,南宁市,公司企业,公司,建筑公司,广西邕有未来建筑安装集团有限公司,108.373325,22.772025
450100,南宁市,公司企业,公司,建筑公司,安徽建工集团广西分公司,108.380275,22.762375
450100,南宁市,公司企业,公司,建筑公司,广西桂工建设管理咨询有限公司,108.386518,22.751915
450100,南宁市,公司企业,公司,建筑公司,广西八联建设工程集团有限公司,108.234722,22.793992
450100,南宁市,公司企业,公司,建筑公司,广西上林县城乡建设工程有限公司,108.605780,23.431511
450100,南宁市,公司企业,公司,建筑公司,广西合平路桥建设工程有限公司,108.304179,22.878982
450100,南宁市,公司企业,公司,建筑公司,广西鑫和顺建筑科技有限公司,108.295206,22.874234
450100,南宁市,公司企业,公司,建筑公司,广西国坤建设有限公司,108.319421,22.775306
450100,南宁市,公司企业,公司,建筑公司,广西大跃建筑工程有限公司,108.362404,22.826981
450100,南宁市,公司企业,公司,建筑公司,广西思百建设工程有限公司,108.353792,22.888014
450100,南宁市,公司企业,公司,建筑公司,广西华业建筑工程有限公司,108.461075,22.758025
450100,南宁市,公司企业,公司,建筑公司,广西盟杰建设工程有限公司,108.306392,22.766581
450100,南宁市,公司企业,公司,建筑公司,广西云金达工程建设有限公司,108.451708,22.758572
450100,南宁市,公司企业,公司,建筑公司,华阳建筑,108.817727,23.235268
450100,南宁市,公司企业,公司,建筑公司,广西恒广建筑工程有限公司,108.310126,22.797385
450100,南宁市,公司企业,公司,建筑公司,广西固维特建筑工程有限公司,108.269411,22.858304
450100,南宁市,公司企业,公司,建筑公司,广西恒博建设工程有限公司,108.290291,22.904274
450100,南宁市,公司企业,公司,建筑公司,广西南洋建筑工程集团有限公司,108.387725,22.767125
450100,南宁市,公司企业,公司,建筑公司,盛柏建筑安装工程有限公司(暂停营业),108.303654,22.850357
450100,南宁市,公司企业,公司,建筑公司,广西展驰建设工程有限公司,108.317390,22.777037
450100,南宁市,公司企业,公司,建筑公司,建壹建设集团,108.269432,22.807349
450100,南宁市,公司企业,公司,建筑公司,中国铁建股份有限公司广西指挥部,108.417176,22.835083
450100,南宁市,公司企业,公司,建筑公司,广西博宁建设有限公司,108.382545,22.736816
450100,南宁市,公司企业,公司,建筑公司,广西辰能建设工程有限公司,108.508821,22.742689
450100,南宁市,公司企业,公司,建筑公司,广西通信工程建设有限公司,108.250212,22.839911
450100,南宁市,公司企业,公司,建筑公司,广西振邦建设工程有限公司,108.271471,22.853357
450100,南宁市,公司企业,公司,建筑公司,广西建工集团第十二建筑工程有限公司,108.332301,22.878290
450100,南宁市,公司企业,公司,建筑公司,南宁市宾阳宾建集团,108.836497,23.219012
450100,南宁市,公司企业,公司,建筑公司,广西优博嘉建设工程有限公司,108.457489,22.798783
450100,南宁市,公司企业,公司,建筑公司,广西恒任建筑工程有限公司,108.297768,22.768515
450100,南宁市,公司企业,公司,建筑公司,广西昊成建设工程咨询有限公司,108.500028,22.761003
450100,南宁市,公司企业,公司,建筑公司,广西天平建设工程质量检测有限公司,108.331993,22.850299
450100,南宁市,公司企业,公司,建筑公司,中铁建设集团(南宁分公司),108.388625,22.824982
450100,南宁市,公司企业,公司,建筑公司,广西兴和建筑工程有限公司,108.366993,22.864690
450100,南宁市,公司企业,公司,建筑公司,广西友顺建筑工程有限责任公司,108.301301,22.715707
450100,南宁市,公司企业,公司,建筑公司,广西铭顺辉建筑劳务有限公司,108.312525,22.769175
450100,南宁市,公司企业,公司,建筑公司,广西亿桂木业有限公司,108.264072,22.763415
450100,南宁市,公司企业,公司,建筑公司,广西建工二建,108.332606,22.798001
450100,南宁市,公司企业,公司,建筑公司,广西茂源建筑工程有限公司,109.267581,22.694470
450100,南宁市,公司企业,公司,建筑公司,广西润德工程技术咨询有限公司,108.376927,22.831693
450100,南宁市,公司企业,公司,建筑公司,广西南宁振达建筑工程有限公司,108.152359,22.826950
450100,南宁市,公司企业,公司,建筑公司,广西天艺建筑设计有限责任公司,108.340216,22.813539
450100,南宁市,公司企业,公司,建筑公司,广西横县广林建筑有限责任公司(迎宣西路),109.271795,22.688762
450100,南宁市,公司企业,公司,建筑公司,广西章胜基础建设有限公司,108.291325,22.907725
450100,南宁市,公司企业,公司,建筑公司,广西标俊建筑工程有限责任公司,108.269626,22.805213
450100,南宁市,公司企业,公司,建筑公司,华朋建设工程,108.286911,23.165951
450100,南宁市,公司企业,公司,建筑公司,广西多乾建筑工程有限公司,108.308323,22.753972
450100,南宁市,公司企业,公司,建筑公司,广西桂辰建筑工程有限公司,108.441354,22.810632
450100,南宁市,公司企业,公司,建筑公司,广西和茂建设监理有限公司,108.819580,23.222837
450100,南宁市,公司企业,公司,建筑公司,广西筑好佳建设有限公司,108.297989,22.773298
450100,南宁市,公司企业,公司,建筑公司,广西星安建筑工程有限公司,108.338480,22.820252
450100,南宁市,公司企业,公司,建筑公司,广西辉远建筑工程有限公司,108.458254,22.773488
450100,南宁市,公司企业,公司,建筑公司,广西陌森建筑科技有限公司,108.409017,22.893030
450100,南宁市,公司企业,公司,建筑公司,高正建设有限公司,108.374533,22.831059
450100,南宁市,公司企业,公司,建筑公司,广西佳盛宝建筑工程有限公司,108.370360,22.722174
450100,南宁市,公司企业,公司,建筑公司,广西南宁瑞奕建筑工程有限责任公司,108.238464,22.855683
450100,南宁市,公司企业,公司,建筑公司,广西弘源建设工程有限公司,108.284634,22.895049
450100,南宁市,公司企业,公司,建筑公司,中交建筑集团广西建设有限公司,108.371525,22.805975
450100,南宁市,公司企业,公司,建筑公司,宏信建发,108.517825,22.923725
450100,南宁市,公司企业,公司,建筑公司,广西中建西部建设有限公司石埠分公司,108.173131,22.794728
